,altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,timestamp,unknown_88,time_elapsed,time_interval,speed_mph,difference_in_speed_mph,speed_kmh,difference_in_speed_kmh,speed_meters_sec,speed_feet_sec,pace_min_mile,pace_min_km,distance_total_miles,distance_total_km,distance_interval_miles,distance_interval_km,elevation_meters,elevation_feet,rise_meters,rise_feet,run_meters,run_feet,gradient_%,hr_%
225,85.8,6913.04,85.8,8.398,138.0,445593685.0,-1456765661.0,8.398,2020-06-18 14:17:57,300.0,0 days 00:24:24.000000000,0 days 00:00:07.000000000,18.78579158181818,-1.0222799181818232,30.2328,-1.645199999999999,8.398,27.552494319999997,3.1939032081070766,1.984599507819322,4.295563906784379,6.91304,0.03758674462121198,0.06048999999999978,85.8,281.49607199999997,0.20000000000000284,0.6561680000000093,60.48999999999978,198.45801159999928,0.3306331625062052,71.1340206185567
226,85.2,6976.38,85.2,9.695,137.0,445599595.0,-1456769876.0,9.695,2020-06-18 14:18:04,300.0,0 days 00:24:31.000000000,0 days 00:00:07.000000000,21.687098045454547,2.9013064636363666,34.902,4.6692,9.695,31.8077438,2.7666218815557735,1.7190991920233798,4.3349215581006915,6.97638,0.039357652575757664,0.06334000000000015,85.2,279.52756800000003,-0.5999999999999943,-1.9685039999999814,63.340000000000146,207.80840560000047,-0.947268708556983,70.61855670103093
227,84.2,7019.33,84.2,11.188,134.0,445603709.0,-1456772503.0,11.188,2020-06-18 14:18:08,300.0,0 days 00:24:35.000000000,0 days 00:00:04.000000000,25.026844036363638,3.3397459909090905,40.2768,5.3748000000000005,11.188,36.70603792,2.3974257366538456,1.48969133595519,4.361609450807285,7.01933,0.026687893560605948,0.042949999999999815,84.2,276.246728,-1.0,-3.28084,42.94999999999982,140.9120779999994,-2.328288707799777,69.0721649484536
228,83.4,7043.29,83.4,11.915,131.0,445605989.0,-1456774004.0,11.915,2020-06-18 14:18:10,300.0,0 days 00:24:37.000000000,0 days 00:00:02.000000000,26.65309677272727,1.6262527363636323,42.894,2.617199999999997,11.915,39.091208599999995,2.2511455427346396,1.3987970345502867,4.376497504573292,7.04329,0.014888054242424264,0.023960000000000037,83.4,273.62205600000004,-0.7999999999999972,-2.6246719999999906,23.960000000000036,78.60892640000012,-3.338898163605993,67.5257731958763
229,82.6,7067.2,82.6,11.785,128.0,445608217.0,-1456775610.0,11.785,2020-06-18 14:18:12,300.0,0 days 00:24:39.000000000,0 days 00:00:02.000000000,26.362295045454548,-0.29080172727272213,42.426,-0.4679999999999964,11.785,38.6646994,2.2759778652255602,1.414227124876255,4.391354489779687,7.0672,0.014856985681818091,0.023909999999999855,82.6,270.99738399999995,-0.8000000000000114,-2.624672000000037,23.909999999999854,78.44488439999952,-3.345880384776312,65.97938144329896
230,80.4,7138.2,80.4,11.495,125.0,445614619.0,-1456780814.0,11.495,2020-06-18 14:18:18,300.0,0 days 00:24:45.000000000,0 days 00:00:06.000000000,25.713583500000002,-0.648711545454546,41.382,-1.044000000000004,11.495,37.7132558,2.333397054517897,1.449905756125852,4.4354718444285375,7.138199999999999,0.04411735606060606,0.071,80.4,263.779536,-2.1999999999999886,-7.217847999999963,71.0,232.93964,-3.0985915492957585,64.43298969072166
231,79.6,7161.82,79.6,11.561,121.0,445616731.0,-1456782582.0,11.561,2020-06-18 14:18:20,300.0,0 days 00:24:47.000000000,0 days 00:00:02.000000000,25.8612213,0.14763779999999826,41.6196,0.23760000000000048,11.561,37.92979124,2.32007604374044,1.4416284635123837,4.450148631989183,7.16182,0.014676788030302963,0.02361999999999989,79.6,261.154864,-0.8000000000000114,-2.624672000000037,23.61999999999989,77.49344079999965,-3.3869602032176753,62.371134020618555
232,79.2,7173.18,79.2,11.169,117.0,445617780.0,-1456783368.0,11.169,2020-06-18 14:18:21,300.0,0 days 00:24:48.000000000,0 days 00:00:01.000000000,24.98434224545455,-0.8768790545454515,40.208400000000005,-1.4111999999999938,11.169,36.64370196,2.401504086461028,1.4922255051183333,4.457207408732999,7.17318,0.007058776969697331,0.011360000000000581,79.2,259.842528,-0.3999999999999915,-1.312335999999972,11.360000000000582,37.27034240000191,-3.521126760563125,60.30927835051546
233,78.8,7184.46,78.8,11.253,114.0,445618795.0,-1456784198.0,11.253,2020-06-18 14:18:22,300.0,0 days 00:24:49.000000000,0 days 00:00:01.000000000,25.1722449,0.18790265454545008,40.5108,0.30239999999999867,11.253,36.91929252,2.3835776363354864,1.4810865250747947,4.464216475781436,7.18446,0.007009067272727114,0.011279999999999745,78.8,258.530192,-0.4000000000000057,-1.3123360000000186,11.279999999999745,37.00787519999916,-3.5460992907802726,58.76288659793815
234,78.0,7206.7,78.0,10.917,111.0,445620770.0,-1456785886.0,10.917,2020-06-18 14:18:24,300.0,0 days 00:24:51.000000000,0 days 00:00:02.000000000,24.420634281818185,-0.7516106181818145,39.301199999999994,-1.209600000000009,10.917,35.81693028,2.456938640806378,1.5266709413453026,4.478035771096795,7.2067,0.01381929575757562,0.02223999999999978,78.0,255.90552,-0.7999999999999972,-2.6246719999999906,22.23999999999978,72.96588159999928,-3.5971223021582963,57.21649484536082
235,76.6,7245.89,76.6,9.312,114.0,445624029.0,-1456789220.0,9.312,2020-06-18 14:18:28,300.0,0 days 00:24:55.000000000,0 days 00:00:04.000000000,20.830351418181817,-3.590282863636368,33.523199999999996,-5.777999999999999,9.312,30.551182079999997,2.880412278960828,1.7898052691867128,4.502387308120576,7.24589,0.02435153780303062,0.03919000000000051,76.6,251.31234399999997,-1.4000000000000057,-4.593176000000018,39.19000000000051,128.57611960000168,-3.5723398826230857,58.76288659793815
236,75.8,7264.22,75.8,8.864,118.0,445625437.0,-1456790946.0,8.864,2020-06-18 14:18:30,300.0,0 days 00:24:57.000000000,0 days 00:00:02.000000000,19.828203927272728,-1.0021474909090884,31.910400000000003,-1.612799999999993,8.864,29.08136576,3.0259926829516277,1.8802647412755715,4.513777042074286,7.26422,0.011389734318181773,0.018329999999999926,75.8,248.687672,-0.7999999999999972,-2.6246719999999906,18.329999999999927,60.13779719999976,-4.364429896344792,60.824742268041234
237,75.4,7281.78,75.4,8.472,121.0,445626739.0,-1456792659.0,8.472,2020-06-18 14:18:32,300.0,0 days 00:24:59.000000000,0 days 00:00:02.000000000,18.95132487272727,-0.8768790545454586,30.4992,-1.4112000000000045,8.472,27.79527648,3.166005564410202,1.9672647151400693,4.5246883202099735,7.2817799999999995,0.010911278484848169,0.01755999999999949,75.4,247.375336,-0.3999999999999915,-1.312335999999972,17.55999999999949,57.61155039999833,-2.277904328018241,62.371134020618555
238,75.2,7298.47,75.2,8.108,124.0,445628024.0,-1456794228.0,8.108,2020-06-18 14:18:34,300.0,0 days 00:25:01.000000000,0 days 00:00:02.000000000,18.13708003636364,-0.8142448363636312,29.188800000000004,-1.3103999999999942,8.108,26.60105072,3.3081400026743,2.0555829633283995,4.535059005408415,7.29847,0.010370685530303346,0.01669000000000051,75.2,246.719168,-0.20000000000000284,-0.6561680000000093,16.69000000000051,54.75721960000167,-1.1983223487117838,63.91752577319587
239,74.4,7322.84,74.4,7.8,127.0,445629859.0,-1456796573.0,7.8,2020-06-18 14:18:37,300.0,0 days 00:25:04.000000000,0 days 00:00:03.000000000,17.448103636363633,-0.6889764000000049,28.08,-1.1088000000000058,7.8,25.590552,3.4387691207286193,2.1367521367521367,4.550201821363238,7.32284,0.015142816439393872,0.024369999999999892,74.4,244.09449600000002,-0.7999999999999972,-2.6246719999999906,24.36999999999989,79.95407079999964,-3.2827246614690218,65.4639175257732
240,74.0,7345.03,74.0,6.858,130.0,445631622.0,-1456798591.0,6.858,2020-06-18 14:18:40,300.0,0 days 00:25:07.000000000,0 days 00:00:03.000000000,15.34090958181818,-2.107194054545454,24.6888,-3.3911999999999978,6.858,22.50000072,3.91111098595556,2.430251774083795,4.563990048118985,7.3450299999999995,0.013788227196969448,0.0221899999999996,74.0,242.78216,-0.4000000000000057,-1.3123360000000186,22.1899999999996,72.80183959999869,-1.8026137899955514,67.0103092783505
241,73.0,7407.53,73.0,5.029,130.0,445634394.0,-1456805524.0,5.029,2020-06-18 14:18:54,300.0,0 days 00:25:21.000000000,0 days 00:00:14.000000000,11.24955297272727,-4.091356609090909,18.104400000000002,-6.584399999999999,5.029,16.49934436,5.333545265795035,3.3141114867104124,4.602825747633818,7.4075299999999995,0.03883570075757576,0.0625,73.0,239.50132,-1.0,-3.28084,62.5,205.0525,-1.6,67.0103092783505
242,73.2,7436.3,73.2,5.496,132.0,445632974.0,-1456808961.0,5.496,2020-06-18 14:18:58,300.0,0 days 00:25:25.000000000,0 days 00:00:04.000000000,12.294202254545455,1.0446492818181845,19.785600000000002,1.6812000000000005,5.496,18.03149664,4.880349188806991,3.0325084910237745,4.620702596834486,7.4363,0.017876849772727542,0.028770000000000438,73.2,240.157488,0.20000000000000284,0.6561680000000093,28.770000000000437,94.38976680000142,0.6951685783802566,68.04123711340206
243,73.4,7442.0,73.4,5.393,135.0,445632614.0,-1456809582.0,5.393,2020-06-18 14:19:00,300.0,0 days 00:25:27.000000000,0 days 00:00:02.000000000,12.063797809090909,-0.2304044454545462,19.4148,-0.3708000000000027,5.393,17.69357012,4.97355815718213,3.0904258606836024,4.624244412630239,7.442,0.003541815909090796,0.005699999999999818,73.4,240.813656,0.20000000000000284,0.6561680000000093,5.699999999999818,18.700787999999402,3.5087719298247237,69.58762886597938
244,75.0,7463.67,75.0,4.861,138.0,445631170.0,-1456811874.0,4.861,2020-06-18 14:19:04,300.0,0 days 00:25:31.000000000,0 days 00:00:04.000000000,10.873747663636363,-1.1900501454545456,17.499599999999997,-1.9152000000000022,4.861,15.94816324,5.5178768034732,3.4286497977096624,4.637709526366022,7.4636700000000005,0.013465114166666712,0.02167000000000007,75.0,246.063,1.5999999999999943,5.249343999999981,21.670000000000073,71.09580280000024,7.383479464697687,71.1340206185567
245,76.4,7527.47,76.4,4.32,136.0,445626567.0,-1456818234.0,4.32,2020-06-18 14:19:18,300.0,0 days 00:25:45.000000000,0 days 00:00:14.000000000,9.663565090909092,-1.2101825727272715,15.552000000000001,-1.947599999999996,4.32,14.1732288,6.20888869020445,3.8580246913580245,4.677353008430765,7.52747,0.039643483333333444,0.06380000000000018,76.4,250.65617600000002,1.4000000000000057,4.593176000000018,63.80000000000018,209.3175920000006,2.1943573667711624,70.10309278350515
246,78.0,7590.95,78.0,3.966,137.0,445622581.0,-1456825142.0,3.966,2020-06-18 14:19:33,300.0,0 days 00:26:00.000000000,0 days 00:00:15.000000000,8.871689618181819,-0.7918754727272734,14.2776,-1.2744000000000018,3.966,13.01181144,6.76308601656158,4.20238695579089,4.71679765171399,7.590949999999999,0.03944464454545427,0.06347999999999956,78.0,255.90552,1.5999999999999943,5.249343999999981,63.47999999999956,208.26772319999856,2.5204788909892963,70.61855670103093
247,79.8,7635.68,79.8,4.04,140.0,445618527.0,-1456828285.0,4.04,2020-06-18 14:19:44,300.0,0 days 00:26:11.000000000,0 days 00:00:11.000000000,9.037222909090909,0.16553329090909052,14.544,0.26640000000000086,4.04,13.2545936,6.639207708337432,4.125412541254125,4.744591585142766,7.635680000000001,0.027793934318182112,0.04473000000000047,79.8,261.811032,1.7999999999999972,5.905511999999991,44.73000000000047,146.75197320000154,4.0241448692152435,72.16494845360825
248,80.2,7664.76,80.2,4.161,137.0,445615767.0,-1456830124.0,4.161,2020-06-18 14:19:51,300.0,0 days 00:26:18.000000000,0 days 00:00:07.000000000,9.307892209090907,0.270669299999998,14.979599999999998,0.4355999999999973,4.161,13.651575239999998,6.446142547869078,4.005447408475527,4.762661059413028,7.66476,0.018069474848484805,0.02907999999999993,80.2,263.123368,0.4000000000000057,1.3123360000000186,29.079999999999927,95.40682719999977,1.3755158184319347,70.61855670103093
249,80.0,7728.52,80.0,3.984,136.0,445609616.0,-1456833909.0,3.984,2020-06-18 14:20:06,300.0,0 days 00:26:33.000000000,0 days 00:00:15.000000000,8.911954472727274,-0.39593773636363316,14.3424,-0.6371999999999982,3.984,13.07086656,6.73252990504097,4.183400267737618,4.80227968663008,7.7285200000000005,0.03961862848484862,0.06376000000000022,80.0,262.4672,-0.20000000000000284,-0.6561680000000093,63.76000000000022,209.18635840000073,-0.31367628607277626,70.10309278350515
250,80.4,7792.14,80.4,4.432,135.0,445604086.0,-1456838782.0,4.432,2020-06-18 14:20:21,300.0,0 days 00:26:48.000000000,0 days 00:00:15.000000000,9.914101963636364,1.0021474909090902,15.955200000000001,1.6128000000000018,4.432,14.54068288,6.051985365903255,3.760529482551143,4.841811321880219,7.792140000000001,0.039531636515151444,0.06361999999999988,80.4,263.779536,0.4000000000000057,1.3123360000000186,63.61999999999989,208.72704079999963,0.6287331027978724,69.58762886597938
251,81.6,7854.02,81.6,3.76,134.0,445599736.0,-1456845080.0,3.76,2020-06-18 14:20:36,300.0,0 days 00:27:03.000000000,0 days 00:00:15.000000000,8.410880727272726,-1.503221236363638,13.536,-2.419200000000002,3.76,12.335958399999999,7.13361679300086,4.432624113475177,4.880261771255866,7.85402,0.03845045060606068,0.06188000000000011,81.6,267.716544,1.1999999999999886,3.9370079999999628,61.88000000000011,203.01837920000037,1.9392372333548586,69.0721649484536
252,82.4,7914.03,82.4,3.779,134.0,445595398.0,-1456851066.0,3.779,2020-06-18 14:20:52,300.0,0 days 00:27:19.000000000,0 days 00:00:16.000000000,8.453382518181819,0.04250179090909256,13.6044,0.06840000000000046,3.779,12.39829436,7.0977505005777255,4.410337831877922,4.917550256502028,7.9140299999999995,0.03728848643939351,0.06000999999999931,82.4,270.34121600000003,0.8000000000000114,2.624672000000037,60.00999999999931,196.88320839999773,1.3331111481420106,69.0721649484536
253,82.8,7926.38,82.8,3.723,131.0,445594490.0,-1456852279.0,3.723,2020-06-18 14:20:55,300.0,0 days 00:27:22.000000000,0 days 00:00:03.000000000,8.328114081818182,-0.12526843636363694,13.4028,-0.2016000000000009,3.723,12.214567319999999,7.204512259383086,4.476676515355001,4.925224190726159,7.92638,0.007673934469697196,0.012350000000000364,82.8,271.653552,0.3999999999999915,1.312335999999972,12.350000000000364,40.518374000001195,3.238866396760969,67.5257731958763
254,83.0,7938.27,83.0,3.592,128.0,445593689.0,-1456853529.0,3.592,2020-06-18 14:20:58,300.0,0 days 00:27:25.000000000,0 days 00:00:03.000000000,8.035075418181819,-0.2930386636363629,12.9312,-0.4715999999999987,3.592,11.78477728,7.467260340112256,4.639940608760208,4.932612294201861,7.93827,0.007388103712121416,0.011890000000000327,83.0,272.30971999999997,0.20000000000000284,0.6561680000000093,11.890000000000327,39.00918760000108,1.6820857863750827,65.97938144329896
255,84.6,7994.67,84.6,3.592,131.0,445589748.0,-1456859302.0,3.592,2020-06-18 14:21:13,300.0,0 days 00:27:40.000000000,0 days 00:00:15.000000000,8.035075418181819,0.0,12.9312,0.0,3.592,11.78477728,7.467260340112256,4.639940608760208,4.967657629444047,7.99467,0.03504533636363614,0.05639999999999964,84.6,277.559064,1.5999999999999943,5.249343999999981,56.399999999999636,185.0393759999988,2.8368794326241216,67.5257731958763
256,85.0,8008.73,85.0,3.518,134.0,445588845.0,-1456860830.0,3.518,2020-06-18 14:21:17,300.0,0 days 00:27:44.000000000,0 days 00:00:04.000000000,7.869542127272726,-0.1655332909090932,12.6648,-0.26640000000000086,3.518,11.54199512,7.624331762843443,4.737540269092287,4.976394108406903,8.00873,0.008736479242423927,0.014059999999999491,85.0,278.8714,0.4000000000000057,1.3123360000000186,14.05999999999949,46.12861039999833,2.8449502133714093,69.0721649484536
257,85.6,8022.0,85.6,3.163,137.0,445588280.0,-1456862466.0,3.163,2020-06-18 14:21:21,300.0,0 days 00:27:48.000000000,0 days 00:00:04.000000000,7.075429718181818,-0.794112409090908,11.3868,-1.2780000000000005,3.163,10.37729692,8.480050313526155,5.269259142164612,4.984639704127893,8.022,0.008245595984848756,0.013270000000000436,85.6,280.839904,0.5999999999999943,1.9685039999999814,13.270000000000437,43.53674680000143,4.521477015824979,70.61855670103093
258,87.0,8048.3,87.0,3.079,139.0,445587437.0,-1456865842.0,3.079,2020-06-18 14:21:30,300.0,0 days 00:27:57.000000000,0 days 00:00:09.000000000,6.887527063636363,-0.18790265454545452,11.084400000000002,-0.3023999999999969,3.079,10.10170636,8.711399526366751,5.41301288297066,5.000981766483735,8.0483,0.01634206287878799,0.02630000000000018,87.0,285.43308,1.4000000000000057,4.593176000000018,26.300000000000182,86.2860920000006,5.323193916349794,71.64948453608247
259,88.0,8078.87,88.0,2.948,136.0,445586508.0,-1456869790.0,2.948,2020-06-18 14:21:41,300.0,0 days 00:28:08.000000000,0 days 00:00:11.000000000,6.5944884,-0.2930386636363629,10.6128,-0.47160000000000224,2.948,9.67191632,9.098507171534337,5.653550429669832,5.01997708383043,8.07887,0.018995317954545274,0.03056999999999971,88.0,288.71392,1.0,3.28084,30.56999999999971,100.29527879999904,3.2711808963035973,70.10309278350515
260,89.0,8105.22,89.0,2.902,133.0,445585734.0,-1456873199.0,2.902,2020-06-18 14:21:50,300.0,0 days 00:28:17.000000000,0 days 00:00:09.000000000,6.491589327272727,-0.10289907272727294,10.4472,-0.16559999999999953,2.902,9.52099768,9.24272885654143,5.743165632896853,5.036350214745884,8.105220000000001,0.016373131439394166,0.026350000000000363,89.0,291.99476,1.0,3.28084,26.350000000000364,86.4501340000012,3.795066413662186,68.55670103092784
261,91.8,8139.79,91.8,2.883,136.0,445584562.0,-1456877623.0,2.883,2020-06-18 14:22:02,300.0,0 days 00:28:29.000000000,0 days 00:00:12.000000000,6.449087536363637,-0.042501790909090786,10.3788,-0.06840000000000046,2.883,9.45866172,9.303641741825608,5.7810151462596835,5.057831016861528,8.13979,0.021480802803030122,0.03456999999999971,91.8,301.181112,2.799999999999997,9.18635199999999,34.56999999999971,113.41863879999904,8.09950824414238,70.10309278350515
262,92.4,8148.65,92.4,2.902,139.0,445584327.0,-1456878779.0,2.902,2020-06-18 14:22:05,300.0,0 days 00:28:32.000000000,0 days 00:00:03.000000000,6.491589327272727,0.042501790909090786,10.4472,0.06840000000000046,2.902,9.52099768,9.24272885654143,5.743165632896853,5.063336365624751,8.14865,0.005505348939393736,0.008859999999999672,92.4,303.14961600000004,0.6000000000000085,1.968504000000028,8.859999999999673,29.068242399998926,6.7720090293457185,71.64948453608247
263,93.8,8163.49,93.8,2.921,142.0,445583896.0,-1456880704.0,2.921,2020-06-18 14:22:10,300.0,0 days 00:28:37.000000000,0 days 00:00:05.000000000,6.534091118181817,0.0425017909090899,10.5156,0.06839999999999868,2.921,9.58333364,9.182608401808706,5.705808513066302,5.072557514117554,8.16349,0.009221148787878879,0.014840000000000145,93.8,307.742792,1.3999999999999915,4.593175999999972,14.840000000000146,48.68766560000048,9.433962264150793,73.19587628865979
264,97.4,8207.55,97.4,2.706,145.0,445583681.0,-1456886613.0,2.706,2020-06-18 14:22:26,300.0,0 days 00:28:53.000000000,0 days 00:00:16.000000000,6.053149799999999,-0.4809413181818183,9.7416,-0.7739999999999991,2.706,8.87795304,9.912194804760988,6.159152500615916,5.099935128847529,8.20755,0.02737761560606029,0.04405999999999949,97.4,319.55381600000004,3.6000000000000085,11.811024000000028,44.05999999999949,144.55381039999833,8.170676350431345,74.74226804123711
265,98.4,8222.71,98.4,2.631,148.0,445584067.0,-1456888596.0,2.631,2020-06-18 14:22:32,300.0,0 days 00:28:59.000000000,0 days 00:00:06.000000000,5.885379572727273,-0.16777022727272595,9.471599999999999,-0.27000000000000135,2.631,8.63189004,10.194754519833989,6.334726973267453,5.109355116121848,8.22271,0.009419987575757486,0.015159999999999854,98.4,322.834656,1.0,3.28084,15.159999999999854,49.737534399999525,6.5963060686016455,76.28865979381443
266,101.4,8269.6,101.4,2.641,151.0,445585324.0,-1456894707.0,2.641,2020-06-18 14:22:49,300.0,0 days 00:29:16.000000000,0 days 00:00:17.000000000,5.907748936363637,0.022369363636363992,9.5076,0.036000000000001364,2.641,8.66469844,10.156152647362068,6.310740880979427,5.138491211325857,8.2696,0.029136096136364403,0.046890000000001236,101.4,332.67717600000003,3.0,9.84252,46.89000000000124,153.83858760000405,6.397952655150184,77.83505154639175
267,103.2,8293.5,103.2,2.482,154.0,445585863.0,-1456897853.0,2.482,2020-06-18 14:22:59,300.0,0 days 00:29:26.000000000,0 days 00:00:10.000000000,5.552076054545456,-0.35567288181818135,8.9352,-0.5724,2.482,8.143044880000001,10.806768389074627,6.7150147730325,5.153341982820329,8.2935,0.014850771969696743,0.023899999999999637,103.2,338.582688,1.7999999999999972,5.905511999999991,23.899999999999636,78.4120759999988,7.531380753138178,79.38144329896907
268,106.6,8331.47,106.6,2.734,157.0,445586254.0,-1456902949.0,2.734,2020-06-18 14:23:12,300.0,0 days 00:29:39.000000000,0 days 00:00:13.000000000,6.115784018181818,0.5637079636363627,9.8424,0.9071999999999996,2.734,8.96981656,9.810680007930953,6.0960741282613995,5.17693544698958,8.33147,0.023593464924242018,0.037969999999999345,106.6,349.73754399999996,3.3999999999999915,11.154855999999972,37.969999999999345,124.57349479999785,8.954437713984857,80.9278350515464
269,114.0,8393.01,114.0,2.566,156.0,445585556.0,-1456911102.0,2.566,2020-06-18 14:23:36,300.0,0 days 00:30:03.000000000,0 days 00:00:24.000000000,5.7399787090909085,-0.3758053090909099,9.237599999999999,-0.6048000000000009,2.566,8.41863544,10.453000444927214,6.495193556767993,5.215174630159867,8.39301,0.03823918439393994,0.06154000000000087,114.0,374.01576,7.400000000000006,24.27821600000002,61.54000000000087,201.90289360000287,12.024699382515275,80.41237113402062
270,115.2,8419.01,115.2,2.753,153.0,445584730.0,-1456914444.0,2.753,2020-06-18 14:23:45,300.0,0 days 00:30:12.000000000,0 days 00:00:09.000000000,6.158285809090909,0.4183071000000007,9.910800000000002,0.6732000000000031,2.753,9.03215252,9.742970992256893,6.054001695120474,5.231330281158037,8.41901,0.016155651515151515,0.026,115.2,377.952768,1.2000000000000028,3.9370080000000094,26.0,85.30184,4.6153846153846265,78.8659793814433
271,117.2,8457.62,117.2,2.641,150.0,445583629.0,-1456919454.0,2.641,2020-06-18 14:23:58,300.0,0 days 00:30:25.000000000,0 days 00:00:13.000000000,5.907748936363637,-0.2505368727272721,9.5076,-0.4032000000000018,2.641,8.66469844,10.156152647362068,6.310740880979427,5.2553214228903204,8.45762,0.02399114250000036,0.03861000000000058,117.2,384.514448,2.0,6.56168,38.61000000000058,126.67323240000191,5.180005180005102,77.31958762886599
272,118.8,8515.5,118.8,2.631,147.0,445581631.0,-1456926829.0,2.631,2020-06-18 14:24:19,300.0,0 days 00:30:46.000000000,0 days 00:00:21.000000000,5.885379572727273,-0.022369363636363992,9.471599999999999,-0.036000000000001364,2.631,8.63189004,10.194754519833989,6.334726973267453,5.291286387497017,8.5155,0.03596496575757526,0.0578799999999992,118.8,389.76379199999997,1.5999999999999943,5.249343999999981,57.8799999999992,189.89501919999736,2.7643400138217284,75.77319587628865
273,120.2,8541.95,120.2,2.622,144.0,445580577.0,-1456930140.0,2.622,2020-06-18 14:24:28,300.0,0 days 00:30:55.000000000,0 days 00:00:09.000000000,5.865247145454545,-0.020132427272727682,9.4392,-0.032399999999999096,2.622,8.60236248,10.229747956400926,6.356470887363336,5.3077216555316955,8.54195,0.016435268560606512,0.026450000000000726,120.2,394.356968,1.4000000000000057,4.593176000000018,26.450000000000728,86.77821800000238,5.29300567107738,74.22680412371135
274,123.0,8587.18,123.0,2.743,141.0,445578601.0,-1456935694.0,2.743,2020-06-18 14:24:43,300.0,0 days 00:31:10.000000000,0 days 00:00:15.000000000,6.135916445454545,0.2706692999999998,9.874799999999999,0.4355999999999991,2.743,8.99934412,9.778490390697495,6.076072426783328,5.33582627455659,8.58718,0.028104619924242152,0.04522999999999956,123.0,403.54332,2.799999999999997,9.18635199999999,45.22999999999956,148.39239319999857,6.190581472474075,72.68041237113401
275,126.6,8648.88,126.6,2.893,139.0,445574973.0,-1456942640.0,2.893,2020-06-18 14:25:04,300.0,0 days 00:31:31.000000000,0 days 00:00:21.000000000,6.471456899999999,0.33554045454545367,10.4148,0.5400000000000009,2.893,9.491470119999999,9.271482593046398,5.761032377001959,5.374164877117632,8.648879999999998,0.03833860378787811,0.06169999999999891,126.6,415.35434399999997,3.5999999999999943,11.811023999999982,61.69999999999891,202.42782799999642,5.834683954619218,71.64948453608247
276,127.8,8681.62,127.8,2.939,136.0,445572981.0,-1456946273.0,2.939,2020-06-18 14:25:15,300.0,0 days 00:31:42.000000000,0 days 00:00:11.000000000,6.574355972727272,0.10289907272727294,10.5804,0.16559999999999953,2.939,9.64238876,9.126369221396132,5.670863105364637,5.394508569951483,8.68162,0.02034369348484948,0.0327400000000016,127.8,419.29135199999996,1.2000000000000028,3.9370080000000094,32.7400000000016,107.41470160000524,3.665241295051754,70.10309278350515
277,129.4,8717.08,129.4,2.846,133.0,445570857.0,-1456950237.0,2.846,2020-06-18 14:25:27,300.0,0 days 00:31:54.000000000,0 days 00:00:12.000000000,6.366320890909091,-0.20803508181818042,10.2456,-0.33479999999999954,2.846,9.33727064,9.424595622516945,5.856172405715625,5.4165423924282186,8.71708,0.022033823181817642,0.035459999999999124,129.4,424.540696,1.6000000000000085,5.249344000000028,35.45999999999913,116.33858639999714,4.512126339537642,68.55670103092784
278,130.2,8728.19,130.2,2.753,131.0,445570355.0,-1456951542.0,2.753,2020-06-18 14:25:31,300.0,0 days 00:31:58.000000000,0 days 00:00:04.000000000,6.158285809090909,-0.2080350818181822,9.910800000000002,-0.33479999999999777,2.753,9.03215252,9.742970992256893,6.054001695120474,5.423445826373976,8.72819,0.006903434166667029,0.011110000000000581,130.2,427.16536799999994,0.799999999999983,2.624671999999944,11.110000000000582,36.45013240000191,7.2007200720066695,67.5257731958763
279,131.0,8743.27,131.0,2.557,134.0,445571311.0,-1456953167.0,2.557,2020-06-18 14:25:36,300.0,0 days 00:32:03.000000000,0 days 00:00:05.000000000,5.719846281818182,-0.4384395272727275,9.2052,-0.7056000000000022,2.557,8.38910788,10.48979239017725,6.518055012384305,5.4328161039529155,8.74327,0.009370277878787834,0.015079999999999927,131.0,429.79004,0.8000000000000114,2.624672000000037,15.079999999999927,49.47506719999976,5.305039787798509,69.0721649484536
280,131.8,8753.92,131.8,2.51,138.0,445571758.0,-1456954487.0,2.51,2020-06-18 14:25:40,300.0,0 days 00:32:07.000000000,0 days 00:00:04.000000000,5.614710272727272,-0.10513600909090925,9.036,-0.16920000000000002,2.51,8.2349084,10.686214797483359,6.6401062416998675,5.4394337071502425,8.75392,0.006617603409090682,0.010649999999999635,131.8,432.414712,0.8000000000000114,2.624672000000037,10.649999999999636,34.9409459999988,7.511737089202242,71.1340206185567
281,132.2,8761.75,132.2,2.678,141.0,445571985.0,-1456955503.0,2.678,2020-06-18 14:25:43,300.0,0 days 00:32:10.000000000,0 days 00:00:03.000000000,5.9905155818181814,0.37580530909090903,9.640799999999999,0.6047999999999991,2.678,8.786089519999999,10.015832390471706,6.223549912870302,5.444299043585461,8.76175,0.004865336590909046,0.007829999999999927,132.2,433.72704799999997,0.39999999999997726,1.3123359999999253,7.829999999999927,25.688977199999762,5.1085568326945205,72.68041237113401
282,132.6,8768.84,132.6,2.482,144.0,445572153.0,-1456956433.0,2.482,2020-06-18 14:25:46,300.0,0 days 00:32:13.000000000,0 days 00:00:03.000000000,5.552076054545456,-0.4384395272727257,8.9352,-0.7055999999999987,2.482,8.143044880000001,10.806768389074627,6.7150147730325,5.448704565338423,8.76884,0.004405521893939485,0.007090000000000146,132.6,435.039384,0.4000000000000057,1.3123360000000186,7.0900000000001455,23.261155600000478,5.641748942172038,74.22680412371135
